"","type","id","subjectId","date","duration","room","reasonsString","category","score","reasonsList","timestamp"
4670,"feeback","3494367975789152779","Programación de Hardware Reconfigurable","2021-09-06 17:41:58.106767+00:00",2,"3301","Normal","Mi estado físico ha sido bueno",4,"['Normal']",1630950118.106767
4671,"feeback","3494367975789152779","Programación de Hardware Reconfigurable","2021-09-06 17:41:58.106767+00:00",2,"3301","Aburrido/a","Mi estado anímico ha sido bueno",2,"['Aburrido/a']",1630950118.106767
4672,"feeback","3494367975789152779","Programación de Hardware Reconfigurable","2021-09-06 17:41:58.106767+00:00",2,"3301","Material limitado","El temario impartido ha sido bueno",1,"['Material limitado']",1630950118.106767
4673,"feeback","3494367975789152779","Programación de Hardware Reconfigurable","2021-09-06 17:41:58.106767+00:00",2,"3301","Buena organización","La mayor del docente ha sido buena",4,"['Buena organización']",1630950118.106767
4674,"feeback","3494367975789152779","Programación de Hardware Reconfigurable","2021-09-06 17:41:58.106767+00:00",2,"3301","Demasiado calor","El ambiente ha sido bueno",1,"['Demasiado calor']",1630950118.106767
4675,"feeback","3502455326595133783","Inteligencia Artificial","2022-05-03 23:54:20.627160+00:00",2,"3301","Con hambre o sed","Mi estado físico ha sido bueno",2,"['Con hambre o sed']",1651622060.62716
4676,"feeback","3502455326595133783","Inteligencia Artificial","2022-05-03 23:54:20.627160+00:00",2,"3301","Contento/a","Mi estado anímico ha sido bueno",5,"['Contento/a']",1651622060.62716
4677,"feeback","3502455326595133783","Inteligencia Artificial","2022-05-03 23:54:20.627160+00:00",2,"3301","Temario bien estructurado","El temario impartido ha sido bueno",5,"['Temario bien estructurado']",1651622060.62716
4678,"feeback","3502455326595133783","Inteligencia Artificial","2022-05-03 23:54:20.627160+00:00",2,"3301","Creatividad","La mayor del docente ha sido buena",5,"['Creatividad']",1651622060.62716
4679,"feeback","3502455326595133783","Inteligencia Artificial","2022-05-03 23:54:20.627160+00:00",2,"3301","Demasiado frío","El ambiente ha sido bueno",2,"['Demasiado frío']",1651622060.62716
4680,"feeback","3515834886654293858","Programación de Hardware Reconfigurable","2022-05-10 23:54:33.781937+00:00",2,"3104","Con dolor de espalda","Mi estado físico ha sido bueno",1,"['Con dolor de espalda']",1652226873.781937
4681,"feeback","3515834886654293858","Programación de Hardware Reconfigurable","2022-05-10 23:54:33.781937+00:00",2,"3104","Estresado/a","Mi estado anímico ha sido bueno",1,"['Estresado/a']",1652226873.781937
4682,"feeback","3515834886654293858","Programación de Hardware Reconfigurable","2022-05-10 23:54:33.781937+00:00",2,"3104","Temario denso","El temario impartido ha sido bueno",3,"['Temario denso']",1652226873.781937
4683,"feeback","3515834886654293858","Programación de Hardware Reconfigurable","2022-05-10 23:54:33.781937+00:00",2,"3104","Buena actitud","La mayor del docente ha sido buena",5,"['Buena actitud']",1652226873.781937
4684,"feeback","3515834886654293858","Programación de Hardware Reconfigurable","2022-05-10 23:54:33.781937+00:00",2,"3104","Sin ruido","El ambiente ha sido bueno",4,"['Sin ruido']",1652226873.781937
4685,"feeback","3548677022926742734","Inteligencia Artificial","2022-05-05 23:55:18.775280+00:00",2,"3104","Normal","Mi estado físico ha sido bueno",5,"['Normal']",1651794918.77528
4686,"feeback","3548677022926742734","Inteligencia Artificial","2022-05-05 23:55:18.775280+00:00",2,"3104","Contento/a","Mi estado anímico ha sido bueno",3,"['Contento/a']",1651794918.77528
4687,"feeback","3548677022926742734","Inteligencia Artificial","2022-05-05 23:55:18.775280+00:00",2,"3104","Repetitivo","El temario impartido ha sido bueno",3,"['Repetitivo']",1651794918.77528
4688,"feeback","3548677022926742734","Inteligencia Artificial","2022-05-05 23:55:18.775280+00:00",2,"3104","Buena actitud","La mayor del docente ha sido buena",4,"['Buena actitud']",1651794918.77528
4689,"feeback","3548677022926742734","Inteligencia Artificial","2022-05-05 23:55:18.775280+00:00",2,"3104","Poca luz","El ambiente ha sido bueno",3,"['Poca luz']",1651794918.77528
4690,"feeback","3558990155345148338","Aspectos Legales y Profesionales","2022-05-03 23:54:49.489853+00:00",2,"CIC-3","Normal","Mi estado físico ha sido bueno",5,"['Normal']",1651622089.489853
4691,"feeback","3558990155345148338","Aspectos Legales y Profesionales","2022-05-03 23:54:49.489853+00:00",2,"CIC-3","Cansado/a","Mi estado anímico ha sido bueno",1,"['Cansado/a']",1651622089.489853
4692,"feeback","3558990155345148338","Aspectos Legales y Profesionales","2022-05-03 23:54:49.489853+00:00",2,"CIC-3","Poco práctico","El temario impartido ha sido bueno",2,"['Poco práctico']",1651622089.489853
4693,"feeback","3558990155345148338","Aspectos Legales y Profesionales","2022-05-03 23:54:49.489853+00:00",2,"CIC-3","Mala organización","La mayor del docente ha sido buena",1,"['Mala organización']",1651622089.489853
4694,"feeback","3558990155345148338","Aspectos Legales y Profesionales","2022-05-03 23:54:49.489853+00:00",2,"CIC-3","Demasiado calor","El ambiente ha sido bueno",1,"['Demasiado calor']",1651622089.489853
4695,"feeback","3559383821526136965","Seguridad de Sistemas y Redes","2022-05-12 23:55:30.167184+00:00",2,"CIC-3","Con dolor de cuello","Mi estado físico ha sido bueno",2,"['Con dolor de cuello']",1652399730.167184
4696,"feeback","3559383821526136965","Seguridad de Sistemas y Redes","2022-05-12 23:55:30.167184+00:00",2,"CIC-3","Aburrido/a","Mi estado anímico ha sido bueno",1,"['Aburrido/a']",1652399730.167184
4697,"feeback","3559383821526136965","Seguridad de Sistemas y Redes","2022-05-12 23:55:30.167184+00:00",2,"CIC-3","Poco práctico","El temario impartido ha sido bueno",2,"['Poco práctico']",1652399730.167184
4698,"feeback","3559383821526136965","Seguridad de Sistemas y Redes","2022-05-12 23:55:30.167184+00:00",2,"CIC-3","Dinamismo","La mayor del docente ha sido buena",3,"['Dinamismo']",1652399730.167184
4699,"feeback","3559383821526136965","Seguridad de Sistemas y Redes","2022-05-12 23:55:30.167184+00:00",2,"CIC-3","Demasiado frío","El ambiente ha sido bueno",2,"['Demasiado frío']",1652399730.167184
4700,"feeback","3561815071512960322","Programación","2022-05-04 23:55:08.239846+00:00",2,"3104","Normal","Mi estado físico ha sido bueno",5,"['Normal']",1651708508.239846
4701,"feeback","3561815071512960322","Programación","2022-05-04 23:55:08.239846+00:00",2,"3104","Contento/a","Mi estado anímico ha sido bueno",4,"['Contento/a']",1651708508.239846
4702,"feeback","3561815071512960322","Programación","2022-05-04 23:55:08.239846+00:00",2,"3104","Muy práctico","El temario impartido ha sido bueno",4,"['Muy práctico']",1651708508.239846
4703,"feeback","3561815071512960322","Programación","2022-05-04 23:55:08.239846+00:00",2,"3104","Mala organización","La mayor del docente ha sido buena",1,"['Mala organización']",1651708508.239846
4704,"feeback","3561815071512960322","Programación","2022-05-04 23:55:08.239846+00:00",2,"3104","Ambiente denso","El ambiente ha sido bueno",1,"['Ambiente denso']",1651708508.239846
4705,"feeback","3572535046812328363","Fundamentos de Economía y Empresa","2022-05-09 23:55:01.346539+00:00",2,"3302","Normal","Mi estado físico ha sido bueno",5,"['Normal']",1652140501.346539
4706,"feeback","3572535046812328363","Fundamentos de Economía y Empresa","2022-05-09 23:55:01.346539+00:00",2,"3302","Motivado/a","Mi estado anímico ha sido bueno",5,"['Motivado/a']",1652140501.346539
4707,"feeback","3572535046812328363","Fundamentos de Economía y Empresa","2022-05-09 23:55:01.346539+00:00",2,"3302","Muy práctico","El temario impartido ha sido bueno",3,"['Muy práctico']",1652140501.346539
4708,"feeback","3572535046812328363","Fundamentos de Economía y Empresa","2022-05-09 23:55:01.346539+00:00",2,"3302","Buena organización","La mayor del docente ha sido buena",4,"['Buena organización']",1652140501.346539
4709,"feeback","3572535046812328363","Fundamentos de Economía y Empresa","2022-05-09 23:55:01.346539+00:00",2,"3302","Sin ruido","El ambiente ha sido bueno",4,"['Sin ruido']",1652140501.346539
4710,"feeback","3576330812675061643","Programación de Hardware Reconfigurable","2022-04-29 23:54:53.128241+00:00",2,"3301","Agotado/a","Mi estado físico ha sido bueno",2,"['Agotado/a']",1651276493.128241
4711,"feeback","3576330812675061643","Programación de Hardware Reconfigurable","2022-04-29 23:54:53.128241+00:00",2,"3301","Aburrido/a","Mi estado anímico ha sido bueno",1,"['Aburrido/a']",1651276493.128241
4712,"feeback","3576330812675061643","Programación de Hardware Reconfigurable","2022-04-29 23:54:53.128241+00:00",2,"3301","Repetitivo","El temario impartido ha sido bueno",3,"['Repetitivo']",1651276493.128241
4713,"feeback","3576330812675061643","Programación de Hardware Reconfigurable","2022-04-29 23:54:53.128241+00:00",2,"3301","Poca cooperación","La mayor del docente ha sido buena",1,"['Poca cooperación']",1651276493.128241
4714,"feeback","3576330812675061643","Programación de Hardware Reconfigurable","2022-04-29 23:54:53.128241+00:00",2,"3301","Demasiado calor","El ambiente ha sido bueno",2,"['Demasiado calor']",1651276493.128241
4715,"feeback","357680762524908272","Seguridad de Sistemas y Redes","2022-05-02 23:55:11.444475+00:00",2,"CIC-3","Enérgico/a","Mi estado físico ha sido bueno",5,"['Enérgico/a']",1651535711.444475
4716,"feeback","357680762524908272","Seguridad de Sistemas y Redes","2022-05-02 23:55:11.444475+00:00",2,"CIC-3","Agobiado/a","Mi estado anímico ha sido bueno",3,"['Agobiado/a']",1651535711.444475
4717,"feeback","357680762524908272","Seguridad de Sistemas y Redes","2022-05-02 23:55:11.444475+00:00",2,"CIC-3","Material adecuado","El temario impartido ha sido bueno",5,"['Material adecuado']",1651535711.444475
4718,"feeback","357680762524908272","Seguridad de Sistemas y Redes","2022-05-02 23:55:11.444475+00:00",2,"CIC-3","Buena organización","La mayor del docente ha sido buena",4,"['Buena organización']",1651535711.444475
4719,"feeback","357680762524908272","Seguridad de Sistemas y Redes","2022-05-02 23:55:11.444475+00:00",2,"CIC-3","Demasiado ruido","El ambiente ha sido bueno",3,"['Demasiado ruido']",1651535711.444475
4720,"feeback","3577375324131287832","Sistemas Distribuidos","2022-05-06 23:55:05.887521+00:00",2,"3203","Con dolor de cuello","Mi estado físico ha sido bueno",2,"['Con dolor de cuello']",1651881305.887521
4721,"feeback","3577375324131287832","Sistemas Distribuidos","2022-05-06 23:55:05.887521+00:00",2,"3203","Normal","Mi estado anímico ha sido bueno",4,"['Normal']",1651881305.887521
4722,"feeback","3577375324131287832","Sistemas Distribuidos","2022-05-06 23:55:05.887521+00:00",2,"3203","Poco práctico","El temario impartido ha sido bueno",3,"['Poco práctico']",1651881305.887521
4723,"feeback","3577375324131287832","Sistemas Distribuidos","2022-05-06 23:55:05.887521+00:00",2,"3203","Mala organización","La mayor del docente ha sido buena",3,"['Mala organización']",1651881305.887521
4724,"feeback","3577375324131287832","Sistemas Distribuidos","2022-05-06 23:55:05.887521+00:00",2,"3203","Iluminación correcta","El ambiente ha sido bueno",4,"['Iluminación correcta']",1651881305.887521
4725,"feeback","3587012805531928600","Sistemas Basados en Computador","2022-05-08 23:54:57.534755+00:00",2,"1001","Con dolor de cabeza","Mi estado físico ha sido bueno",1,"['Con dolor de cabeza']",1652054097.534755
4726,"feeback","3587012805531928600","Sistemas Basados en Computador","2022-05-08 23:54:57.534755+00:00",2,"1001","Motivado/a","Mi estado anímico ha sido bueno",5,"['Motivado/a']",1652054097.534755
4727,"feeback","3587012805531928600","Sistemas Basados en Computador","2022-05-08 23:54:57.534755+00:00",2,"1001","Temario bien estructurado","El temario impartido ha sido bueno",4,"['Temario bien estructurado']",1652054097.534755
4728,"feeback","3587012805531928600","Sistemas Basados en Computador","2022-05-08 23:54:57.534755+00:00",2,"1001","Poca cooperación","La mayor del docente ha sido buena",1,"['Poca cooperación']",1652054097.534755
4729,"feeback","3587012805531928600","Sistemas Basados en Computador","2022-05-08 23:54:57.534755+00:00",2,"1001","Temperatura perfecta","El ambiente ha sido bueno",4,"['Temperatura perfecta']",1652054097.534755
4730,"feeback","3591496948338100911","Sistemas Distribuidos","2022-05-06 23:55:05.887521+00:00",2,"3104","Enérgico/a","Mi estado físico ha sido bueno",5,"['Enérgico/a']",1651881305.887521
4731,"feeback","3591496948338100911","Sistemas Distribuidos","2022-05-06 23:55:05.887521+00:00",2,"3104","Triste","Mi estado anímico ha sido bueno",1,"['Triste']",1651881305.887521
4732,"feeback","3591496948338100911","Sistemas Distribuidos","2022-05-06 23:55:05.887521+00:00",2,"3104","Interesante","El temario impartido ha sido bueno",5,"['Interesante']",1651881305.887521
4733,"feeback","3591496948338100911","Sistemas Distribuidos","2022-05-06 23:55:05.887521+00:00",2,"3104","Poca paciencia","La mayor del docente ha sido buena",1,"['Poca paciencia']",1651881305.887521
4734,"feeback","3591496948338100911","Sistemas Distribuidos","2022-05-06 23:55:05.887521+00:00",2,"3104","Demasiado frío","El ambiente ha sido bueno",2,"['Demasiado frío']",1651881305.887521
4735,"feeback","3595750544396539021","Programación Concurrente y Avanzada","2022-05-06 23:55:03.179269+00:00",2,"3301","Con dolor de espalda","Mi estado físico ha sido bueno",1,"['Con dolor de espalda']",1651881303.179269
4736,"feeback","3595750544396539021","Programación Concurrente y Avanzada","2022-05-06 23:55:03.179269+00:00",2,"3301","Motivado/a","Mi estado anímico ha sido bueno",5,"['Motivado/a']",1651881303.179269
4737,"feeback","3595750544396539021","Programación Concurrente y Avanzada","2022-05-06 23:55:03.179269+00:00",2,"3301","Interesante","El temario impartido ha sido bueno",3,"['Interesante']",1651881303.179269
4738,"feeback","3595750544396539021","Programación Concurrente y Avanzada","2022-05-06 23:55:03.179269+00:00",2,"3301","Paciencia","La mayor del docente ha sido buena",5,"['Paciencia']",1651881303.179269
4739,"feeback","3595750544396539021","Programación Concurrente y Avanzada","2022-05-06 23:55:03.179269+00:00",2,"3301","Temperatura perfecta","El ambiente ha sido bueno",5,"['Temperatura perfecta']",1651881303.179269
4740,"feeback","3619082656424729289","Programación de Hardware Reconfigurable","2022-05-06 01:05:19.382618+00:00",2,"3301","Enérgico/a","Mi estado físico ha sido bueno",4,"['Enérgico/a']",1651799119.382618
4741,"feeback","3619082656424729289","Programación de Hardware Reconfigurable","2022-05-06 01:05:19.382618+00:00",2,"3301","Normal","Mi estado anímico ha sido bueno",3,"['Normal']",1651799119.382618
4742,"feeback","3619082656424729289","Programación de Hardware Reconfigurable","2022-05-06 01:05:19.382618+00:00",2,"3301","Interesante","El temario impartido ha sido bueno",4,"['Interesante']",1651799119.382618
4743,"feeback","3619082656424729289","Programación de Hardware Reconfigurable","2022-05-06 01:05:19.382618+00:00",2,"3301","Poca cooperación","La mayor del docente ha sido buena",3,"['Poca cooperación']",1651799119.382618
4744,"feeback","3619082656424729289","Programación de Hardware Reconfigurable","2022-05-06 01:05:19.382618+00:00",2,"3301","Demasiado calor","El ambiente ha sido bueno",2,"['Demasiado calor']",1651799119.382618
4745,"feeback","362905107047196469","Aspectos Legales y Profesionales","2022-05-03 23:54:44.252665+00:00",2,"3203","Con dolor de espalda","Mi estado físico ha sido bueno",2,"['Con dolor de espalda']",1651622084.252665
4746,"feeback","362905107047196469","Aspectos Legales y Profesionales","2022-05-03 23:54:44.252665+00:00",2,"3203","Motivado/a","Mi estado anímico ha sido bueno",5,"['Motivado/a']",1651622084.252665
4747,"feeback","362905107047196469","Aspectos Legales y Profesionales","2022-05-03 23:54:44.252665+00:00",2,"3203","Temario bien estructurado","El temario impartido ha sido bueno",3,"['Temario bien estructurado']",1651622084.252665
4748,"feeback","362905107047196469","Aspectos Legales y Profesionales","2022-05-03 23:54:44.252665+00:00",2,"3203","Buena organización","La mayor del docente ha sido buena",5,"['Buena organización']",1651622084.252665
4749,"feeback","362905107047196469","Aspectos Legales y Profesionales","2022-05-03 23:54:44.252665+00:00",2,"3203","Poca luz","El ambiente ha sido bueno",2,"['Poca luz']",1651622084.252665
4750,"feeback","3629698277098810854","Inteligencia Artificial","2022-05-01 23:54:55.342034+00:00",2,"CIC-4","Enérgico/a","Mi estado físico ha sido bueno",4,"['Enérgico/a']",1651449295.342034
4751,"feeback","3629698277098810854","Inteligencia Artificial","2022-05-01 23:54:55.342034+00:00",2,"CIC-4","Aburrido/a","Mi estado anímico ha sido bueno",1,"['Aburrido/a']",1651449295.342034
